State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Odisha,Sundergarh,"Panposh APMC","Bottle gourd",Other,FAQ,31/12/2025,2000,2500,2200
Odisha,Sundergarh,"Panposh APMC",Brinjal,Other,FAQ,31/12/2025,4000,4500,4200
Odisha,Sundergarh,"Panposh APMC",Cauliflower,Other,FAQ,31/12/2025,4500,5400,5000
Odisha,Sundergarh,"Panposh APMC",Cucumbar(Kheera),Other,FAQ,31/12/2025,3000,4000,3500
Odisha,Sundergarh,"Panposh APMC",Pumpkin,Other,FAQ,31/12/2025,800,1200,1000
"Uttar Pradesh",Amroha,"Amroha APMC",Potato,Local,FAQ,31/12/2025,680,800,750
"Uttar Pradesh",Unnao,"Unnao APMC",Carrot,Carrot,FAQ,31/12/2025,1150,1275,1225
Punjab,Jalandhar,"Shahkot APMC",Carrot,Carrot,Local,31/12/2025,400,400,400
Punjab,Jalandhar,"Shahkot APMC",Raddish,Raddish,Local,31/12/2025,450,450,450
Haryana,Mewat,"Punhana APMC",Methi(Leaves),Methi,Local,31/12/2025,1000,1000,1000
Haryana,Mewat,"Punhana APMC",Brinjal,Other,Local,31/12/2025,1500,1500,1500
Gujarat,Kheda,"Kapadvanj APMC",Wheat,Other,Local,31/12/2025,2450,2550,2500
"Tamil Nadu",Dindigul,"Kodaikkanal(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,31/12/2025,5000,6000,5500
Rajasthan,Ganganagar,"Suratgarh APMC",Cotton,American,FAQ,31/12/2025,7250,7690,7500
Rajasthan,Ganganagar,"Suratgarh APMC","Green Gram(Moong)(Whole)",Other,FAQ,31/12/2025,6600,7050,6985
Punjab,Hoshiarpur,"Garh Shankar APMC",Onion,Onion,FAQ,31/12/2025,2000,2000,2000
Punjab,Hoshiarpur,"Garh Shankar APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",FAQ,31/12/2025,4000,4000,4000
Punjab,Hoshiarpur,"Garh Shankar APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,4500,4500,4500
Punjab,Hoshiarpur,"Garh Shankar APMC",Papaya,Papaya,Medium,31/12/2025,3500,3500,3500
Gujarat,"Chhota Udaipur","Jetpur-Pavi     APMC",Cotton,Other,Local,31/12/2025,6050,6250,6150
Punjab,Ludhiana,"Sahnewal APMC",Raddish,Raddish,FAQ,31/12/2025,800,800,800
Punjab,Moga,"Nihal Singh Wala APMC",Onion,Onion,FAQ,31/12/2025,2000,2000,2000
Punjab,Moga,"Nihal Singh Wala APMC","Peas Wet",Other,FAQ,31/12/2025,3500,3500,3500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Onion,Other,Medium,31/12/2025,1800,1800,1800
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Potato,Other,Medium,31/12/2025,500,500,500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Cucumbar(Kheera),Other,Medium,31/12/2025,3500,3500,3500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Ginger(Green),Other,Medium,31/12/2025,5800,5800,5800
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Cauliflower,Other,Medium,31/12/2025,1200,1200,1200
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Garlic,Other,Local,31/12/2025,6500,6500,6500
Punjab,Jalandhar,"Bhogpur APMC","Season Leaves","Season Leaves",FAQ,31/12/2025,1500,1500,1500
Odisha,Boudh,"Boudh APMC","Bhindi(Ladies Finger)",Other,Local,31/12/2025,4000,4500,4200
Odisha,Sambalpur,"Kuchinda APMC","Banana - Green","Banana - Green",Local,31/12/2025,1850,1850,1850
Odisha,Sundergarh,"Sargipali APMC",Onion,Red,FAQ,31/12/2025,2200,2600,2400
Odisha,Sundergarh,"Sargipali APMC",Cabbage,Other,FAQ,31/12/2025,2000,2400,2200
Odisha,Sundergarh,"Sargipali APMC",Cauliflower,Other,FAQ,31/12/2025,2000,2500,2200
Odisha,Sundergarh,"Sargipali APMC",Capsicum,Other,FAQ,31/12/2025,3600,4000,3800
"Uttar Pradesh",Badaun,"Bisoli APMC","Green Chilli","Green Chilly",Medium,31/12/2025,1800,1800,1800
Odisha,Dhenkanal,"Kamakhyanagar APMC",Cauliflower,Cauliflower,"Grade A",31/12/2025,10000,10000,10000
Punjab,Sangrur,"Ahmedgarh APMC",Turnip,Other,Local,31/12/2025,1000,1200,1000
Odisha,Keonjhar,"Champua APMC",Brinjal,Other,Local,31/12/2025,4000,4000,4000
Punjab,Bhatinda,"Talwandi Sabo APMC","Peas Wet","Peas Wet","Grade A",31/12/2025,2500,3000,2800
Punjab,Bhatinda,"Talwandi Sabo APMC",Banana,Other,"Grade A",31/12/2025,1500,1800,1600
Punjab,Bhatinda,"Talwandi Sabo APMC",Kinnow,Kinnow,"Grade B",31/12/2025,2000,2600,2500
"West Bengal",Murshidabad,"Jangipur APMC",Paddy(Common),"I.R. 36",FAQ,31/12/2025,2100,2200,2145
"West Bengal",Murshidabad,"Jangipur APMC",Jute,TD-5,"TD 3 (FAQ)",31/12/2025,9000,9300,9150
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC",Wheat,Other,FAQ,31/12/2025,2505,2725,2605
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC",Cotton,"Cotton (Unginned)",FAQ,31/12/2025,7370,7805,7400
Gujarat,Morbi,"Vankaner APMC","Castor Seed",Other,FAQ,31/12/2025,5745,6380,6000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Pineapple,"Pine Apple",Local,31/12/2025,5000,6000,5500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,31/12/2025,2200,4000,3100
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,31/12/2025,2500,4000,3250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,31/12/2025,4000,4400,4200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,31/12/2025,13000,14000,13500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Lime,Lime,Local,31/12/2025,4500,5000,4750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Guava,"Guava Alahabad",Local,31/12/2025,4500,5500,5000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,31/12/2025,6000,6500,6250
Tripura,Gomati,"Nutanbazar APMC",Brinjal,Brinjal,FAQ,31/12/2025,2850,3000,2950
Tripura,Gomati,"Nutanbazar APMC",Tomato,Hybrid,FAQ,31/12/2025,5850,6000,5950
Tripura,Gomati,"Nutanbazar APMC",Cabbage,Cabbage,FAQ,31/12/2025,2850,3000,2950
Tripura,Gomati,"Nutanbazar APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,3850,4000,3950
Tripura,Gomati,"Nutanbazar APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,9850,10000,9950
Tripura,"North Tripura","Dasda APMC",Brinjal,Round/Long,FAQ,31/12/2025,3000,3300,3150
Tripura,"North Tripura","Dasda APMC",Onion,Onion,FAQ,31/12/2025,2700,2900,2800
"Uttar Pradesh",Chandauli,"Chandoli APMC",Spinach,Spinach,FAQ,31/12/2025,950,1080,1010
"Uttar Pradesh",Hathras,"Haathras APMC",Raddish,Raddish,FAQ,31/12/2025,650,750,700
"Uttar Pradesh",Hathras,"Haathras APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3700,3850,3770
"Uttar Pradesh",Hathras,"Haathras APMC",Papaya,Papaya,Medium,31/12/2025,1950,2200,2130
"Uttar Pradesh",Hathras,"Haathras APMC",Wheat,Dara,FAQ,31/12/2025,2500,2560,2530
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Wheat,Dara,FAQ,31/12/2025,2500,2600,2550
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6800,6900,6860
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Brinjal,Brinjal,FAQ,31/12/2025,1700,1850,1780
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1200,1300,1240
"Uttar Pradesh",Pillibhit,"Puranpur APMC",Tomato,Tomato,"Grade B",31/12/2025,2675,2755,2715
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Banana,"Banana - Ripe",Medium,31/12/2025,2950,2950,2950
"Uttar Pradesh",Etawah,"Bharthna APMC",Banana,"Banana - Ripe",Medium,31/12/2025,1820,2220,2020
"Uttar Pradesh",Etawah,"Bharthna APMC",Onion,Red,FAQ,31/12/2025,1400,1600,1500
"Uttar Pradesh",Etawah,"Bharthna APMC",Tomato,Hybrid,FAQ,31/12/2025,2240,2440,2340
"Uttar Pradesh",Raebarelli,"Jayas APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2830,2875,2850
"Uttar Pradesh",Raebarelli,"Jayas APMC",Potato,Desi,FAQ,31/12/2025,750,800,775
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Orange,Orange,"Grade B",31/12/2025,8500,8500,8500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Pomegranate,Pomogranate,"Grade B",31/12/2025,6000,10000,8000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Brinjal,Brinjal,"Grade B",31/12/2025,1500,2500,2000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Capsicum,Capsicum,"Grade B",31/12/2025,2800,4000,3500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Coriander(Leaves),Coriander,"Grade B",31/12/2025,2000,3500,3000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Cucumbar(Kheera),Cucumbar,"Grade B",31/12/2025,3000,3500,3200
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","Snow Mountain Garlic","Snow Mountain Garlic","Grade B",31/12/2025,10000,18000,15000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Tomato,Tomato,"Grade B",31/12/2025,3500,5500,4800
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,3800,4200,4000
"Uttar Pradesh",Bulandshahar,"Khurja APMC","Banana - Green","Banana - Green",FAQ,31/12/2025,1300,1500,1400
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Cabbage,Cabbage,FAQ,31/12/2025,1030,1130,1080
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Potato,Desi,FAQ,31/12/2025,760,860,810
"Uttar Pradesh",Aligarh,"Charra APMC",Wheat,Dara,FAQ,31/12/2025,2510,2530,2520
"Uttar Pradesh",Aligarh,"Charra APMC",Potato,Desi,FAQ,31/12/2025,1200,1300,1250
"Uttar Pradesh",Aligarh,"Charra APMC",Cabbage,Cabbage,FAQ,31/12/2025,2800,2900,2850
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Banana,"Banana - Ripe",Medium,31/12/2025,2160,2160,2160
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Apple,Delicious,Medium,31/12/2025,6170,6170,6170
"Uttar Pradesh",Mainpuri,"Ghiraur APMC","Arhar(Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,31/12/2025,9845,9845,9845
"Uttar Pradesh",Mainpuri,"Ghiraur APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6440,6440,6440
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,980,980,980
"Uttar Pradesh",Aligarh,"Khair APMC",Potato,Local,"Grade B",31/12/2025,700,700,700
"Uttar Pradesh",Barabanki,"Safdarganj APMC","Black Gram(Urd Beans)(Whole)","Black Gram (Whole)",FAQ,31/12/2025,8850,8850,8850
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,3100,3100,3100
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,930,930,930
"Uttar Pradesh",Barabanki,"Safdarganj APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3100,3100,3100
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Onion,Red,FAQ,31/12/2025,1220,1220,1220
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1850,1850,1850
"Uttar Pradesh",Bahraich,"Naanpara APMC",Apple,"Kasmir/Shimla - II",Medium,31/12/2025,4500,5000,4810
"Uttar Pradesh",Bahraich,"Naanpara APMC",Pomegranate,Pomogranate,Medium,31/12/2025,5500,5800,5770
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Brinjal,Brinjal,FAQ,31/12/2025,1685,1750,1720
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Banana,"Banana - Ripe",Medium,31/12/2025,2345,2450,2400
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1735,1935,1835
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,31/12/2025,3000,4000,3500
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,31/12/2025,2000,2500,2250
Gujarat,Vadodara(Baroda),"Padra APMC",Carrot,Other,FAQ,31/12/2025,1800,2000,1900
Gujarat,Vadodara(Baroda),"Padra APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,4500,6000,5250
Gujarat,Vadodara(Baroda),"Padra APMC","Little gourd(Kundru)",Other,FAQ,31/12/2025,1000,2000,1500
Gujarat,Vadodara(Baroda),"Padra APMC",Tomato,Other,FAQ,31/12/2025,2000,3200,2600
Gujarat,Vadodara(Baroda),"Padra APMC",Methi(Leaves),Other,FAQ,31/12/2025,800,900,850
"Uttar Pradesh",Sambhal,"Sambhal APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,800,900,850
"Uttar Pradesh",Sambhal,"Sambhal APMC",Tomato,Deshi,FAQ,31/12/2025,2000,2300,2250
"Uttar Pradesh",Sambhal,"Sambhal APMC",Brinjal,Brinjal,FAQ,31/12/2025,700,800,750
"Uttar Pradesh",Sambhal,"Sambhal APMC",Onion,Onion,FAQ,31/12/2025,1200,1450,1400
Punjab,Ferozpur,"Zira APMC","Green Chilli","Green Chilly",Local,31/12/2025,4500,4500,4500
Punjab,Ferozpur,"Zira APMC",Tomato,Local,"Grade B",31/12/2025,4800,4800,4800
Punjab,Ferozpur,"Zira APMC",Spinach,Other,Local,31/12/2025,500,500,500
Punjab,Ferozpur,"Zira APMC",Onion,Onion,"Grade A",31/12/2025,2000,2000,2000
Punjab,Ferozpur,"Zira APMC",Ginger(Green),"Green Ginger","Grade A",31/12/2025,6000,6000,6000
Punjab,Ferozpur,"Zira APMC",Potato,Other,Local,31/12/2025,600,600,600
Haryana,Panchkula,"Raipur Rai APMC","Peas Wet",Other,Local,31/12/2025,4200,4300,4200
Haryana,"Yamuna Nagar","Chhachrauli APMC",Potato,Potato,Medium,31/12/2025,700,1300,725
Haryana,"Yamuna Nagar","Chhachrauli APMC","Peas Wet","Peas Wet",Medium,31/12/2025,2300,2300,2300
Haryana,"Yamuna Nagar","Radaur APMC",Brinjal,Other,Local,31/12/2025,800,1000,900
Haryana,"Yamuna Nagar","Radaur APMC",Banana,Other,Medium,31/12/2025,2400,2600,2500
Haryana,"Yamuna Nagar","Radaur APMC",Cauliflower,Other,Local,31/12/2025,700,900,800
Haryana,"Yamuna Nagar","Radaur APMC",Cucumbar(Kheera),Other,Local,31/12/2025,2000,2200,2100
Haryana,"Yamuna Nagar","Radaur APMC",Potato,Other,Local,31/12/2025,500,700,600
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,2100,2300,2200
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Raddish,Raddish,FAQ,31/12/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,6100,6300,6200
Haryana,Mewat,"Tauru APMC",Tomato,Deshi,FAQ,31/12/2025,4000,4000,4000
"Madhya Pradesh",Hoshangabad,"Pipariya APMC",Paddy(Common),Paddy,FAQ,31/12/2025,3650,3650,3650
"Madhya Pradesh",Harda,"Sirali APMC",Wheat,"Mill Quality",FAQ,31/12/2025,2576,2576,2576
Rajasthan,Jodhpur,"Jodhpur (F&V) APMC",Papaya,Papaya,Medium,31/12/2025,1000,2000,1500
Gujarat,Banaskanth,"Vadgam APMC","Bajra(Pearl Millet/Cumbu)",Bold,FAQ,31/12/2025,1650,2575,2575
Gujarat,Banaskanth,"Vadgam APMC",Rajgir,Other,FAQ,31/12/2025,8250,8250,8250
Punjab,Mohali,"Kharar APMC",Tomato,Tomato,Non-FAQ,31/12/2025,3200,4000,3500
Punjab,Mohali,"Kharar APMC",Cauliflower,Cauliflower,Local,31/12/2025,800,1200,1000
Punjab,Mohali,"Kharar APMC",Spinach,Other,Local,31/12/2025,1000,2000,1500
Assam,Nagaon,"Dhing APMC",Potato,Potato,FAQ,31/12/2025,1400,1720,1500
Assam,Nagaon,"Dhing APMC",Tomato,Tomato,FAQ,31/12/2025,1500,1900,1700
Assam,Nagaon,"Dhing APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,1900,2400,2100
Rajasthan,Beawar,"Bijaynagar APMC","Guar Seed(Cluster Beans Seed)",Other,Local,31/12/2025,4600,5450,5000
Rajasthan,Ajmer,"Madanganj Kishangarh APMC",Barley(Jau),Other,Local,31/12/2025,2016,2149,2020
Assam,Kokrajhar,"Gossaigaon APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1800,2000,1900
Assam,Sibsagar,"Sonari APMC",Raddish,Raddish,FAQ,31/12/2025,700,900,800
Assam,Sibsagar,"Sonari APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,40,50,45
Assam,Kamrup,"Fancy Bazaar APMC","Green Gram Dal(Moong Dal)",Green,FAQ,31/12/2025,6200,7850,7650
Assam,Kamrup,"Fancy Bazaar APMC",Rice,"Super Fine",FAQ,31/12/2025,4500,6000,5000
Assam,Kamrup,"Fancy Bazaar APMC",Rice,Common,FAQ,31/12/2025,3150,3750,3550
Assam,Kamrup,"Fancy Bazaar APMC","Green Gram Dal(Moong Dal)","Green gram",FAQ,31/12/2025,7200,8200,7300
Assam,Nagaon,"Ambagan APMC",Tomato,Tomato,FAQ,31/12/2025,2900,3300,3100
Assam,Nagaon,"Ambagan APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1300,1500,1400
Assam,Nagaon,"Ambagan APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2600,3200,2800
Assam,Nagaon,"Ambagan APMC",Beetroot,Beetroot,FAQ,31/12/2025,2300,2800,2500
Assam,Nagaon,"Haibargaon APMC",Capsicum,Capsicum,FAQ,31/12/2025,2400,2700,2500
Assam,Nagaon,"Haibargaon APMC",Cabbage,Cabbage,FAQ,31/12/2025,2100,2600,2300
Assam,Goalpara,"Goalpara APMC",Garlic,Average,FAQ,31/12/2025,11500,12500,12000
Assam,Goalpara,"Goalpara APMC",Ashgourd,Ashgourd,FAQ,31/12/2025,15,20,18
Assam,Goalpara,"Goalpara APMC","Green Chilli","Green Chilly",Local,31/12/2025,3000,3200,3200
Assam,Goalpara,"Goalpara APMC",Capsicum,Capsicum,FAQ,31/12/2025,4500,5000,5000
Assam,Sibsagar,"Sibsagar APMC",Onion,Other,FAQ,31/12/2025,3000,3200,3100
Assam,Sibsagar,"Sibsagar APMC",Cabbage,Cabbage,FAQ,31/12/2025,1900,2100,2000
Assam,Nagaon,"Doomdumia APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,1800,2500,2100
Assam,Hojai,"Gandhimaidan APMC",Onion,Onion,FAQ,31/12/2025,1800,2500,2200
Assam,Hojai,"Gandhimaidan APMC","Indian Beans(Seam)","Indian Beans (Seam)",FAQ,31/12/2025,1200,1500,1400
Assam,Hojai,"Gandhimaidan APMC","Peas Wet","Peas Wet",FAQ,31/12/2025,4500,5000,4800
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Rice,Common,Local,31/12/2025,2870,2980,2900
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Gur(Jaggery),Yellow,Local,31/12/2025,4370,4450,4410
"Uttar Pradesh",Ayodhya,"Ayodhya APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",Local,31/12/2025,6520,6620,6580
"Madhya Pradesh",Sagar,"Deori APMC",Maize,Local,Non-FAQ,31/12/2025,1550,1575,1575
Punjab,Sangrur,"Lehra Gaga APMC",Chikoos(Sapota),Other,"Grade A",31/12/2025,23000,23000,23000
Punjab,Sangrur,"Lehra Gaga APMC",Apple,Other,"Grade A",31/12/2025,75000,75000,75000
Punjab,Sangrur,"Lehra Gaga APMC",Garlic,Garlic,"Grade Range-1",31/12/2025,90000,90000,90000
Punjab,Sangrur,"Lehra Gaga APMC","Green Chilli",Other,"Grade A",31/12/2025,4000,4000,4000
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Carrot,Other,"Grade B",31/12/2025,1000,1200,1100
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Brinjal,Other,"Grade B",31/12/2025,2500,3000,2800
"Himachal Pradesh",Bilaspur,"PMY Bilaspur","Green Chilli",Other,"Grade B",31/12/2025,5000,6000,5500
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Banana,Other,"Grade C",31/12/2025,2300,2600,2500
"Uttar Pradesh",Ghaziabad,"Noida APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,2480,2600,2540
"Uttar Pradesh",Ghaziabad,"Noida APMC",Carrot,Carrot,FAQ,31/12/2025,1300,1450,1380
"Uttar Pradesh",Ghaziabad,"Noida APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1550,1680,1600
Rajasthan,Jhunjhunu,"Chirawa APMC",Cowpea(Lobia/Karamani),Other,Local,31/12/2025,4600,4600,4600
Gujarat,Surat,"Surat APMC","Indian Beans(Seam)",Other,FAQ,31/12/2025,1200,2500,1850
Gujarat,Surat,"Surat APMC",Capsicum,Other,FAQ,31/12/2025,2000,3500,2750
Gujarat,Surat,"Surat APMC","Rat Tail Radish(Mogari)",Other,FAQ,31/12/2025,6000,16000,11000
Haryana,Fatehabad,"Fatehabad APMC",Potato,Potato,Local,31/12/2025,700,700,700
Haryana,Fatehabad,"Fatehabad APMC",Onion,Other,Local,31/12/2025,1600,1600,1600
Haryana,Fatehabad,"Fatehabad APMC",Guava,Other,Local,31/12/2025,2500,2500,2500
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Tomato,Other,"Grade B",31/12/2025,5250,5250,5250
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Brinjal,Other,"Grade B",31/12/2025,1800,1800,1800
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Onion,Other,"Grade B",31/12/2025,2750,2750,2750
Kerala,Kannur,"Payyannur APMC",Amaranthus,Other,Local,31/12/2025,3900,4100,4000
Kerala,Kannur,"Payyannur APMC",Ashgourd,Other,Local,31/12/2025,4100,4300,4200
Kerala,Kannur,"Payyannur APMC",Cucumbar(Kheera),Other,Local,31/12/2025,2700,2900,2800
Kerala,Palakad,"Palakkad APMC",Banana,Poovan,Medium,31/12/2025,5500,6500,6100
Kerala,Palakad,"Palakkad APMC","Banana - Green","Banana - Green",FAQ,31/12/2025,2400,3500,3000
Kerala,Palakad,"Palakkad APMC","Kabuli Chana(Chickpeas-White)","Kabuli Chana(Chickpeas-white)",FAQ,31/12/2025,10000,12000,11100
Kerala,Palakad,"Palakkad APMC",Beetroot,Beetroot,FAQ,31/12/2025,3200,4000,3700
Kerala,Palakad,"Palakkad APMC",Brinjal,Brinjal,FAQ,31/12/2025,2000,3000,2600
Kerala,Palakad,"Palakkad APMC","Green Avare(W)","Green Avare (W)",FAQ,31/12/2025,3000,4000,3600
Kerala,Palakad,"Palakkad APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,4500,5500,5100
Kerala,Thirssur,"Kodungalloor APMC","Banana - Green","Banana - Green","Grade A",31/12/2025,3500,3500,3500
Odisha,Kalahandi,"Junagarh APMC",Tomato,Other,"Grade B",31/12/2025,3200,3600,3400
Odisha,Kalahandi,"Kesinga APMC",Cabbage,Other,"Grade B",31/12/2025,3200,3600,3400
Punjab,Fazilka,"Fazilka APMC","Peas Wet",Other,FAQ,31/12/2025,2500,2500,2500
Punjab,Fazilka,"Fazilka APMC",Banana,"Banana - Ripe",Medium,31/12/2025,3000,3000,3000
Punjab,Fazilka,"Fazilka APMC",Kinnow,Kinnow,Medium,31/12/2025,3000,3000,3000
Odisha,Kandhamal,"Tikabali APMC",Cauliflower,Cauliflower,"Grade A",31/12/2025,2000,2000,2000
Odisha,Kandhamal,"Tikabali APMC",Tomato,Deshi,"Grade A",31/12/2025,3000,3000,3000
Punjab,Ludhiana,"Khanna APMC",Cucumbar(Kheera),Cucumbar,"Grade A",31/12/2025,1500,1500,1500
Punjab,Ludhiana,"Khanna APMC",Tomato,Tomato,"Grade A",31/12/2025,2000,2000,2000
Punjab,Ludhiana,"Khanna APMC",Pomegranate,Other,"Grade A",31/12/2025,7500,7500,7500
Punjab,Moga,"Baghapurana APMC",Banana,Medium,"Grade B",31/12/2025,2000,3000,2500
Punjab,Muktsar,"Malout APMC",Cotton,Other,FAQ,31/12/2025,7525,7525,7525
Punjab,Patiala,"Patiala APMC",Apple,Apple,"Grade A",31/12/2025,3500,4500,4000
Punjab,Patiala,"Patiala APMC",Pomegranate,Pomogranate,"Grade A",31/12/2025,8000,9000,8500
Punjab,Patiala,"Patiala APMC",Chikoos(Sapota),Sapota,"Grade A",31/12/2025,3000,4000,3500
Punjab,Patiala,"Patiala APMC",Pineapple,"Pine Apple","Grade B",31/12/2025,4500,5500,5000
Punjab,Patiala,"Patiala APMC",Papaya,Papaya,"Grade A",31/12/2025,1500,2500,2000
Punjab,Patiala,"Patiala APMC","Peas Wet",Other,"Grade A",31/12/2025,2500,3500,3000
Punjab,Patiala,"Patiala APMC",Pumpkin,Other,"Grade A",31/12/2025,1000,1500,1200
Punjab,Sangrur,"Dhuri APMC",Kinnow,Other,Medium,31/12/2025,1700,2500,2000
Rajasthan,Hanumangarh,"Sangriya APMC",Onion,Onion,Local,31/12/2025,1200,2500,2000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Apple,Other,Medium,31/12/2025,5000,20000,12500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Banana,Other,Medium,31/12/2025,1000,1800,1400
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Grapes,Green,Medium,31/12/2025,8000,10000,9000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Chikoos(Sapota),Other,Medium,31/12/2025,1500,5500,3500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Mint(Pudina),Mint(Pudina),FAQ,31/12/2025,2000,3000,2500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1600,1700,1650
